 ,9702,9713,9722,9723,9724,9725,9726,9746,9749,9750,9766,9767,9768,9772,9790,9791,9793,9794,9803,9804,9809,9816,9828,9829,9835,9837,9838,9839,9840,9841,9851,9852,9853,9854,9855,9859,9860,9861,9871,9872,9873,9874,9891,9892,9899,9900,9908,9909,9910,9916,9918,9919,9920,9921,9922,9923,9924,9925,9926,9927,9928,9929,9930,9931,9932,9933,9936,9937,9948,9949,9950,9959,9960,9961,9982,9983,9984,10005,10006,10011,10012,10013,10014,10015,10016,10017,10020,10021,10022,10032,10033,10034,10035,10036,10037,10045,10046,10047,10048,10056,10057,10058,10059,10073,10085,10086,10095,10125,10126,10127,10136,10137,10138,10146,10147,10148,10149,10170,10171,10172,10173,10174,10175,10178,10182,10183,10184,10185,10186,10189,10190,10191,10194,10196,10197,10205,10206,10215,10216,10217,10218,10222,10223,10224,10233,10234,10243,10256,10257,10258,10259,10260,10264,10267,10268,10269,10270,10271,10272,10273,10283,10284,10287,10294,10295,10296,10297,10298,10299,10300,10312,10313,10314,10320,10329,10330,10345,10346,10361,10362,10372,10373,10374,10375,10376,10377,10378,10379,10380,10381,10382,10383,10398,10399,10400,10401,10402,10407,10441,10442,10451,10453,10454,10455,10456,10457,10459,10468,10470,10473,10474,10481,10482,10483,10484,10487,10488,10489,10492,10503,10504,10505,10506,10507,10516,10517,10518,10519,10520,10522,10523,10524,10525,10526,10527,10528,10529,10531,10532,10533,10534,10535,10536,10537,10541,10545,10549,10550,10561,10562,10567,10568,10569,10570,10578,10579,10586,10587,10588,10593,10599,10603,10604,10607,10609,10610,10611,10612,10616,10617,10623,10624,10628,10629,10630,10631,10632,10633,10634,10644,10645,10646,10653,10654,10655,10656,10657,10668,10671,10672,10673,10674,10675,10680,10681,10682,10687,10688,10693,10696,10697,10698,10699,10700,10701,10702,10703,10704,10705,10706,10707,10708,10711,10712,10713,10714,10715,10716,10717,10718,10719,10720,10721,10722,10723,10724,10725,10726,10728,10729,10730,10731,10732,10733,10738,10739,10740,10741,10743,10744,10745,10746,10747,10748,10749,10750,10751,10752,10758,10759,10762,10763,10764,10765,10774,10775,10776,10777,10782,10783,10784,10785,10788,10801,10803,10804,10805,10812,10813,10814,10815,10816,10817,10818,10820,10821,10822,10833,10834,10835,10836,10837,10838,10839,10840,10841,10842,10843,10844,10849,10850,10851,10871,10872,10873,10882,10883,10884,10885,10886,10887,10896,10897,10912,10915,10917,10918,10919,10940,10941,10950,10951,10952,10953,10954,10955
833,1,1,9,9,9,9,9,1,9,1,9,6,1,1,9,9,6,9,1,9,1,1,1,9,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,1,9,1,1,1,1,1,1,9,9,9,9,1,1,1,1,1,1,1,6,1,6,9,1,1,1,9,9,9,9,9,9,1,1,1,1,9,9,9,1,1,1,1,1,9,9,6,9,1,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,9,9,9,9,9,9,9,9,1,1,1,1,1,6,6,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,6,6,6,6,1,1,9,9,9,9,9,6
834,1,9,1,1,1,1,1,9,9,9,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,6,9,1,1,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,1,1,1,9,9,9,9,1,9,1,9,1,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,9,9,6,1,6,1,1,1,9,9,9,1,1,1,1,1,1,1,9,9,1,9,9,9,1,1,1,1,6,9,9,6,9,6,6,6,6,6,1,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,1,1,9,6,1,9,1,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,1,1,9,9,9,9,1,9,1,1,1,9,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
835,1,1,9,9,9,9,9,1,6,1,9,6,9,9,1,1,6,9,1,6,9,1,1,6,1,1,1,1,1,9,1,9,9,6,9,1,1,1,1,1,1,1,1,9,1,1,1,9,1,1,1,1,9,9,9,9,9,1,9,9,9,9,9,9,6,9,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,6,6,6,6,6,1,1,9,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,6,6,9,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,6,6,1,6,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,9,9,1,6,9,9,9,9,9,9,9,9,1,9,9,9,9,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,9,9,1,1,1,1,9,6,1,1,6,6,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,1,1,1,1,1,6,6,6,6,6,9,9,9,9,9,9,9,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
836,9,1,1,1,1,1,6,1,9,1,6,9,9,1,9,9,9,9,1,9,9,1,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,9,1,1,1,1,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,6,1,9,1,1,1,1,1,1,9,6,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,6,9,1,1,1,1,1,1,9,9,1,6,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,9,9,1,1,1,6,1,1,6,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,9,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,6,1,1,1,9,1,6,6,9,1,1,1,9,9,1,1,1,1,1,1,6,9,9,9,9,9,9,6,6,1,6,6,6,6,6,1,6,1,6,6,6,6,6,6,1,1,1,6,6,1,9,6,6,6,1,1,9,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,6,9,9,9,9,1,1,1,6,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,6,6,6,1,1,1,1,9,9,9,1,1,1,1,1,1,9,9,1,1,6,6,6,1,1,9,9,1,1,1,1
837,9,1,1,1,9,1,6,9,1,1,6,1,1,9,9,9,9,9,1,1,9,1,1,6,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,1,9,1,1,9,9,9,9,9,1,1,1,1,1,1,9,1,1,1,9,1,1,1,1,1,1,1,1,1,9,1,9,9,9,1,1,1,1,1,1,1,9,9,1,6,1,1,1,1,1,1,1,9,1,1,1,9,1,9,1,9,9,9,1,1,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,1,6,9,1,1,1,9,9,9,9,9,9,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,9,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,9,9,9,9,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,6,6,9,9,6,1,9,9,9,1,1,1,1,1,1,1,6,9,1,1,9,9,9,1,1,1,1,9,1,9,9,1,1,1,9,1,6,9,6,6,6,9,1,9,1,9,9,9,9,9,9,9,9,1,1,9,9,9,1,9,9,9,9,9,9,9,9,1,1,1,9,1,6,6,9,9,1,9,9,9,9,1,1,1,1,9,1,1,1,6,1,9,1,1,1,1,1,1,1,9,1,9,1,9,9,9,6,1,1,9,9,6,1,6,6,9,6,6,9,6,1,6,6,6,6,6,9,1,9,1,6,6,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,6,9,1,1,1,6,1,6,6,1,1,1,1,1,9,9,1,9,1,9,9,9,1,9,9,9,1,1,1,9,9,9,9,9,9,9,9,1,1,6,6,1,1,1,1,1,1,1,1,1
838,9,1,1,1,1,1,1,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,6,6,1,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,1,1,1,1,1,1,9,1,1,1,6,1,1,6,6,6,1,1,1,1,1,1,9,9,1,1,1,9,9,9,9,9,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,6,9,1,9,9,1,1,6,6,1,6,1,1,1,1,1,9,9,9,9,9,9,9,1,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,1,9,6,6,6,6,6,9,9,6,1,1,9,9,1,1,1,1,1,1,9,9,9,1,1,9,9,1,1,1,1,6,1,9,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,9,1,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,6,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9
839,9,1,1,1,1,1,1,1,1,1,6,1,1,1,9,9,9,9,9,9,9,1,1,6,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,9,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,6,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,6,6,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,9,9,9,9,9,9,9,1,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,6,6,1,6,6,6,6,6,1,6,1,6,6,6,6,6,6,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,1
840,1,1,9,9,9,9,9,6,9,9,9,9,9,9,9,6,6,1,6,1,9,1,1,1,1,1,6,9,1,6,9,9,9,9,9,1,6,6,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,1,1,1,1,1,9,9,9,1,9,1,9,9,9,9,1,1,9,1,1,1,9,1,1,6,6,6,1,1,1,9,9,9,1,1,1,1,1,1,9,9,9,9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,9,1,1,1,9,9,9,9,9,9,1,1,9,9,6,6,6,6,6,6,6,6,6,6,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,6,9,9,9,9,1,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,6,9,9,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9
841,1,1,1,1,1,1,1,1,1,1,9,1,9,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,6,1,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,9,9,9,9,1,1,1,1,1,1,1,6,1,6,6,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,9,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,1,1,1,9,1,1,1,1,1,1,9,9,1,1,9,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,9,9,1,1,1,6,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,1,1,9,9,9,9,9,1,1,1,1,9,9,9,9,9,1,1,1,1,6,6,6,1,1,1,1,9,9,9,1,1,6,1,1,9,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,6,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,9,9,9,9,1,1,1,1,1,1,1,9,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,1,6,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,6,6,1,1,1,1,1,1,1,1
842,1,1,1,1,9,1,1,6,9,9,1,1,6,1,9,6,1,1,6,1,9,1,1,1,1,1,9,9,1,6,9,9,9,9,9,1,6,6,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,6,1,1,1,1,1,1,9,1,9,1,1,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,1,1,9,9,9,9,1,9,1,9,1,9,9,1,9,6,1,1,1,6,1,1,6,6,9,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,1,9,9,6,1,6,1,9,1,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,1,9,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,9,6,6,9,6,6,9,6,1,1,6,6,6,6,9,9,6,6,1,1,9,1,9,9,9,9,9,9,9,9,9,1,1,9,9,1,1,1,1,6,9,9,9,9,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,6,9,1,1,6,1,1,1,1,1,1,1,9,1,1,1,1,9,1,9,1,1,1,1,1,6,1,1,6,6,6,1,9,1,1,1,1,1,1,1,1,9,1,1,1,1,6,9,9,9,9,9,9,9,9,1,9,9,6,6,9,9,9,9,9,9,9,9,9,9,1,1,6,1,6,1,9,1,6,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,9,1,1,1,9,1
843,9,9,1,1,1,1,1,6,6,1,1,1,6,1,6,6,6,1,6,1,9,1,1,1,1,1,9,9,1,9,9,9,9,9,9,1,6,1,1,1,1,1,9,9,1,1,9,9,9,1,1,1,1,1,9,1,1,9,1,1,1,1,1,9,1,1,1,1,1,1,9,9,9,9,1,1,1,6,1,1,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,9,1,1,1,1,1,1,9,9,9,9,1,1,9,1,1,1,6,1,1,6,6,6,1,1,1,9,9,9,1,1,1,1,1,1,9,9,9,1,1,6,1,1,1,1,1,9,9,6,1,6,1,1,1,9,9,9,1,9,6,9,1,1,1,9,9,9,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,6,1,9,1,1,1,1,6,6,1,6,1,9,9,1,1,1,1,1,6,1,6,6,9,9,9,9,9,9,1,9,9,6,9,9,9,9,6,9,9,9,1,9,6,6,6,6,6,1,6,6,1,1,1,9,1,1,1,1,1,1,9,9,9,1,1,1,1,9,9,9,9,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,1,1,9,9,9,1,1,1,6,1,6,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,6,1,1,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,1,1,1,9,1,1,9,9
844,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,1,6,1,1,1,1,1,1,1,6,9,1,6,1,1,1,6,1,1,6,6,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,6,1,6,6,6,6,1,6,6,6,6,6,1,1,9,9,9,1,1,1,1,1,1,6,9,1,1,1,1,1,9,1,1,9,9,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,1,1,9,1,1,1,1,1,1,9,1,1,1,9,1,1,6,6,6,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,1,1,6,1,1,1,1,1,9,9,6,1,6,1,1,1,1,1,1,9,9,6,9,1,1,1,6,6,6,1,1,1,1,6,1,1,6,6,6,6,6,6,6,6,6,6,1,1,1,6,6,6,6,9,1,1,1,1,6,6,1,6,9,9,9,1,1,1,6,1,6,1,6,6,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,9,9,9,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,9,9,9,9,6,1,6,1,1,6,1,6,6,1,1,1,1,6,6,6,9,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,6,1
845,1,1,1,1,1,1,1,1,9,1,6,6,1,9,9,9,9,9,1,6,1,1,1,6,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,1,1,1,1,1,1,9,6,9,6,6,6,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,9,1,6,6,1,1,1,1,9,1,1,1,1,9,9,9,9,1,1,1,1,9,9,1,1,6,6,6,9,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,6,6,6,6,6,1,9,9,1,1,1,9,1,9,1,1,9,9,1,1,1,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,6,9,6,6,6,9,1,6,1,9,9,1,1,9,9,1,1,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,1,1,9,9,9,9,1,1,9,1,1,1,1,1,1,1,9,1,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,6,6,6,1,1,1,1,1,1,6,6,6,6,1,1,9,9,9,9,1,1,1,9,1,1,1,1,9,1,1,6,9,1,1,1,1,9,1,6,9,1,1,1,1,1,1,1,1,1,1,6,6,6,1,9,9,9,1,1,1,1,1,1,1,1,1,9,9,1,6,6,6,6,1,1,1,1,1,1,1,1
846,9,1,1,1,1,1,1,6,9,1,9,1,6,1,9,9,9,1,6,1,9,1,1,1,1,1,9,9,1,9,1,1,9,9,1,1,6,6,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9,9,9,9,1,9,9,6,9,6,1,1,9,9,9,1,1,1,1,1,9,6,1,1,1,1,1,1,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,1,1,6,1,1,1,1,1,1,6,6,6,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,9,9,9,9,9,9,9,1,1,1,9,9,6,9,1,1,1,1,1,1,9,1,1,1,9,1,1,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,6,1,1,1,1,1,1,6,6,1,6,1,1,1,1,1,9,9,9,9,9,9,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,6,6,6,6,6,6,9,6,9,9,9,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,9,9,9,9,9,1,1,9,9,1,6,1,1,1,1,1,1,1,1,9,9,9,9,9,9,1,1,6,1,1,9,1,9,1,1,1,6,1,6,1,1,1,1,1,6,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,9,1,1,6,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,1,1,1,1,1,1,1,1,1,9,9,9,9,1,6,1,1,6,1,6,6,1,1,1,1,6,1,6,1,1,1,6,1,6,1,1,1,1,1,1,1,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,1,1,1,9,9
847,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,9,6,1,1,1,1,1,1,6,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,6,9,1,1,1,1,1,1,9,1,1,9,9,9,9,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,6,6,6,6,6,1,9,9,1,1,1,9,1,9,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,1,1,6,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,1,6,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,6,1,1,9,6,6,1,6,6,6,6,6,1,6,1,6,6,6,6,6,6,1,1,1,6,6,1,1,1,1,6,1,1,1,1,1,1,6,1,6,6,9,9,9,9,9,9,1,1,1,1,9,9,9,9,1,1,1,6,6,1,1,1,1,6,1,6,1,6,1,1,1,1,1,1,1,1,1,6,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,6,6,9,9,1,1,1,1,1,1
